# Force        
# CofR         : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
#
# Time         	(total_x total_y total_z)	(pressureFluid_x pressureFluid_y pressureFluid_z)	(pressureParticle_x pressureParticle_y pressureParticle_z)	(viscous_x viscous_y viscous_z)
1.30999        	(4.3119965e-06 1.0366490e-02 2.8684062e-20)	(4.3119965e-06 1.0366490e-02 2.8684062e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.31096        	(4.1367780e-06 1.0260319e-02 1.9495415e-19)	(4.1367780e-06 1.0260319e-02 1.9495415e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.31193        	(4.7323904e-06 1.0352584e-02 -1.1355727e-19)	(4.7323904e-06 1.0352584e-02 -1.1355727e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.3129         	(4.0473424e-06 1.0287741e-02 1.0670714e-19)	(4.0473424e-06 1.0287741e-02 1.0670714e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.31387        	(9.1945791e-06 1.0347684e-02 2.2972244e-20)	(9.1945791e-06 1.0347684e-02 2.2972244e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.31483        	(4.6066257e-06 1.0287953e-02 1.5452505e-19)	(4.6066257e-06 1.0287953e-02 1.5452505e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.3158         	(6.2598010e-06 1.0331558e-02 -5.9011054e-20)	(6.2598010e-06 1.0331558e-02 -5.9011054e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.31677        	(6.6583644e-06 1.0288761e-02 1.0507963e-19)	(6.6583644e-06 1.0288761e-02 1.0507963e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.31774        	(7.2044579e-06 1.0319114e-02 -6.8885477e-20)	(7.2044579e-06 1.0319114e-02 -6.8885477e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.3187         	(2.1749149e-06 1.0281609e-02 2.6049657e-19)	(2.1749149e-06 1.0281609e-02 2.6049657e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.31967        	(3.9504455e-06 1.0309948e-02 7.4791883e-20)	(3.9504455e-06 1.0309948e-02 7.4791883e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32064        	(2.9670101e-06 1.0279497e-02 -3.3554724e-19)	(2.9670101e-06 1.0279497e-02 -3.3554724e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32161        	(6.1870025e-06 1.0296494e-02 -1.5631922e-19)	(6.1870025e-06 1.0296494e-02 -1.5631922e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32258        	(4.6870209e-06 1.0272503e-02 1.1369999e-19)	(4.6870209e-06 1.0272503e-02 1.1369999e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32354        	(5.9385860e-06 1.0289877e-02 1.7718582e-19)	(5.9385860e-06 1.0289877e-02 1.7718582e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32451        	(7.3373704e-06 1.0267683e-02 -3.5483457e-20)	(7.3373704e-06 1.0267683e-02 -3.5483457e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32548        	(1.0116425e-05 1.0282420e-02 1.0797418e-19)	(1.0116425e-05 1.0282420e-02 1.0797418e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32645        	(1.1581679e-05 1.0264276e-02 -1.4423873e-19)	(1.1581679e-05 1.0264276e-02 -1.4423873e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32741        	(1.0089855e-05 1.0279306e-02 5.4387570e-20)	(1.0089855e-05 1.0279306e-02 5.4387570e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32838        	(8.8938167e-06 1.0264765e-02 -3.3403935e-19)	(8.8938167e-06 1.0264765e-02 -3.3403935e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.32935        	(1.0443414e-05 1.0271974e-02 6.0155963e-20)	(1.0443414e-05 1.0271974e-02 6.0155963e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33032        	(8.2210678e-06 1.0262670e-02 -9.4261820e-20)	(8.2210678e-06 1.0262670e-02 -9.4261820e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33129        	(8.7430790e-06 1.0270765e-02 -3.6690248e-20)	(8.7430790e-06 1.0270765e-02 -3.6690248e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33225        	(7.1508706e-06 1.0263125e-02 2.5630976e-20)	(7.1508706e-06 1.0263125e-02 2.5630976e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33322        	(6.6063299e-06 1.0269024e-02 -1.2184595e-19)	(6.6063299e-06 1.0269024e-02 -1.2184595e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33419        	(5.9375243e-06 1.0258519e-02 4.9276553e-19)	(5.9375243e-06 1.0258519e-02 4.9276553e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33516        	(7.0298551e-06 1.0258960e-02 -2.0402750e-19)	(7.0298551e-06 1.0258960e-02 -2.0402750e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33613        	(7.6514305e-06 1.0251555e-02 -2.1831105e-19)	(7.6514305e-06 1.0251555e-02 -2.1831105e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33709        	(7.8228125e-06 1.0257597e-02 2.7813940e-20)	(7.8228125e-06 1.0257597e-02 2.7813940e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33806        	(8.7095981e-06 1.0255736e-02 -2.0831554e-19)	(8.7095981e-06 1.0255736e-02 -2.0831554e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.33903        	(9.2250087e-06 1.0258120e-02 -4.1499337e-20)	(9.2250087e-06 1.0258120e-02 -4.1499337e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34           	(1.0852301e-05 1.0249477e-02 5.6489340e-21)	(1.0852301e-05 1.0249477e-02 5.6489340e-21)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34096        	(1.2048220e-05 1.0250911e-02 1.5056886e-21)	(1.2048220e-05 1.0250911e-02 1.5056886e-21)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34193        	(1.4585019e-05 1.0245193e-02 1.5848295e-19)	(1.4585019e-05 1.0245193e-02 1.5848295e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.3429         	(1.3720412e-05 1.0251072e-02 1.5677055e-19)	(1.3720412e-05 1.0251072e-02 1.5677055e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34387        	(1.4683142e-05 1.0242379e-02 -1.0114597e-19)	(1.4683142e-05 1.0242379e-02 -1.0114597e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34484        	(1.1891806e-05 1.0240885e-02 3.7852811e-20)	(1.1891806e-05 1.0240885e-02 3.7852811e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.3458         	(9.8555631e-06 1.0235636e-02 -1.0682685e-20)	(9.8555631e-06 1.0235636e-02 -1.0682685e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34677        	(7.6527080e-06 1.0236365e-02 -2.7996291e-20)	(7.6527080e-06 1.0236365e-02 -2.7996291e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34774        	(7.7469602e-06 1.0232935e-02 1.9144896e-19)	(7.7469602e-06 1.0232935e-02 1.9144896e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34871        	(9.4415927e-06 1.0233118e-02 -2.9564974e-19)	(9.4415927e-06 1.0233118e-02 -2.9564974e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.34967        	(8.5311494e-06 1.0231875e-02 8.8034197e-20)	(8.5311494e-06 1.0231875e-02 8.8034197e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35064        	(1.4867601e-05 1.0233853e-02 -2.4885252e-19)	(1.4867601e-05 1.0233853e-02 -2.4885252e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35161        	(1.3520589e-05 1.0235710e-02 1.6331352e-20)	(1.3520589e-05 1.0235710e-02 1.6331352e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35258        	(1.3370326e-05 1.0235577e-02 2.5322852e-19)	(1.3370326e-05 1.0235577e-02 2.5322852e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35355        	(1.3531889e-05 1.0228032e-02 -2.1134990e-19)	(1.3531889e-05 1.0228032e-02 -2.1134990e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35451        	(1.1983776e-05 1.0228367e-02 5.3510425e-20)	(1.1983776e-05 1.0228367e-02 5.3510425e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35548        	(1.0557211e-05 1.0223473e-02 -2.9901639e-19)	(1.0557211e-05 1.0223473e-02 -2.9901639e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35645        	(8.2068878e-06 1.0219055e-02 -8.7598824e-20)	(8.2068878e-06 1.0219055e-02 -8.7598824e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35742        	(1.1347952e-05 1.0219553e-02 3.7184240e-19)	(1.1347952e-05 1.0219553e-02 3.7184240e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35838        	(5.6580163e-06 1.0209113e-02 -3.2486417e-19)	(5.6580163e-06 1.0209113e-02 -3.2486417e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.35935        	(7.9815044e-06 1.0202249e-02 9.5734825e-21)	(7.9815044e-06 1.0202249e-02 9.5734825e-21)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36032        	(1.3061354e-05 1.0202856e-02 -3.5734096e-20)	(1.3061354e-05 1.0202856e-02 -3.5734096e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36129        	(1.1582801e-05 1.0195904e-02 4.3306139e-20)	(1.1582801e-05 1.0195904e-02 4.3306139e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36226        	(8.7708190e-06 1.0194805e-02 1.7353210e-20)	(8.7708190e-06 1.0194805e-02 1.7353210e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36322        	(1.0128064e-05 1.0188828e-02 -3.8794633e-19)	(1.0128064e-05 1.0188828e-02 -3.8794633e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36419        	(1.1244865e-05 1.0189972e-02 9.2973739e-20)	(1.1244865e-05 1.0189972e-02 9.2973739e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36516        	(1.1646348e-05 1.0192855e-02 4.0800750e-20)	(1.1646348e-05 1.0192855e-02 4.0800750e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36613        	(1.1178169e-05 1.0191165e-02 2.0216077e-19)	(1.1178169e-05 1.0191165e-02 2.0216077e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36709        	(9.1807207e-06 1.0189182e-02 2.0779880e-19)	(9.1807207e-06 1.0189182e-02 2.0779880e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36806        	(6.1326616e-06 1.0186217e-02 2.7037840e-19)	(6.1326616e-06 1.0186217e-02 2.7037840e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.36903        	(2.4223400e-06 1.0184905e-02 7.7182492e-20)	(2.4223400e-06 1.0184905e-02 7.7182492e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37           	(1.7325465e-06 1.0186331e-02 -1.2829800e-19)	(1.7325465e-06 1.0186331e-02 -1.2829800e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37097        	(1.2449459e-06 1.0183719e-02 1.3443618e-19)	(1.2449459e-06 1.0183719e-02 1.3443618e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37193        	(7.1941547e-07 1.0183723e-02 -1.7175897e-19)	(7.1941547e-07 1.0183723e-02 -1.7175897e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.3729         	(-2.1172536e-06 1.0183722e-02 1.5071056e-19)	(-2.1172536e-06 1.0183722e-02 1.5071056e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37387        	(-9.7664489e-07 1.0185717e-02 2.5712059e-19)	(-9.7664489e-07 1.0185717e-02 2.5712059e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37484        	(-1.7026180e-06 1.0178059e-02 -9.1933417e-20)	(-1.7026180e-06 1.0178059e-02 -9.1933417e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.3758         	(-4.1041802e-06 1.0179855e-02 4.4449493e-20)	(-4.1041802e-06 1.0179855e-02 4.4449493e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37677        	(-4.2688459e-06 1.0185637e-02 2.2402004e-19)	(-4.2688459e-06 1.0185637e-02 2.2402004e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37774        	(-4.7700658e-06 1.0184067e-02 -3.7732934e-19)	(-4.7700658e-06 1.0184067e-02 -3.7732934e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37871        	(-6.0270787e-06 1.0183806e-02 6.6091249e-20)	(-6.0270787e-06 1.0183806e-02 6.6091249e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.37968        	(-4.7870953e-06 1.0187160e-02 -1.7550884e-20)	(-4.7870953e-06 1.0187160e-02 -1.7550884e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38064        	(-2.8526465e-06 1.0184036e-02 -5.6711282e-20)	(-2.8526465e-06 1.0184036e-02 -5.6711282e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38161        	(-2.7985930e-06 1.0179181e-02 9.6871205e-20)	(-2.7985930e-06 1.0179181e-02 9.6871205e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38258        	(-4.5768713e-06 1.0177616e-02 -2.1233661e-19)	(-4.5768713e-06 1.0177616e-02 -2.1233661e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38355        	(-5.1580813e-06 1.0176517e-02 -3.2542276e-19)	(-5.1580813e-06 1.0176517e-02 -3.2542276e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38452        	(-5.6571755e-06 1.0172874e-02 2.7830799e-19)	(-5.6571755e-06 1.0172874e-02 2.7830799e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38548        	(-5.2639360e-06 1.0171719e-02 -1.7704260e-19)	(-5.2639360e-06 1.0171719e-02 -1.7704260e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38645        	(-9.1141975e-06 1.0171349e-02 3.4261885e-19)	(-9.1141975e-06 1.0171349e-02 3.4261885e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38742        	(-4.2413288e-06 1.0163714e-02 -8.5454883e-20)	(-4.2413288e-06 1.0163714e-02 -8.5454883e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38839        	(-5.4713686e-06 1.0168616e-02 2.7745104e-19)	(-5.4713686e-06 1.0168616e-02 2.7745104e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.38935        	(-7.0074168e-06 1.0165725e-02 1.3200388e-19)	(-7.0074168e-06 1.0165725e-02 1.3200388e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39032        	(-6.5814863e-06 1.0162644e-02 -3.9213727e-19)	(-6.5814863e-06 1.0162644e-02 -3.9213727e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39129        	(-5.9366446e-06 1.0164202e-02 1.1856664e-19)	(-5.9366446e-06 1.0164202e-02 1.1856664e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39226        	(-4.7597041e-06 1.0166310e-02 -7.6200030e-20)	(-4.7597041e-06 1.0166310e-02 -7.6200030e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39323        	(-7.1174174e-06 1.0161343e-02 -4.2987222e-19)	(-7.1174174e-06 1.0161343e-02 -4.2987222e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39419        	(-6.9902684e-06 1.0164981e-02 1.3392766e-19)	(-6.9902684e-06 1.0164981e-02 1.3392766e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39516        	(-7.7441583e-06 1.0166636e-02 -2.9721254e-19)	(-7.7441583e-06 1.0166636e-02 -2.9721254e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39613        	(-9.0686237e-06 1.0168986e-02 4.5908523e-19)	(-9.0686237e-06 1.0168986e-02 4.5908523e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.3971         	(-7.7785634e-06 1.0172734e-02 -2.1273192e-19)	(-7.7785634e-06 1.0172734e-02 -2.1273192e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39806        	(-6.0356461e-06 1.0172264e-02 7.2037167e-20)	(-6.0356461e-06 1.0172264e-02 7.2037167e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.39903        	(-5.9203464e-06 1.0170029e-02 -2.2708569e-20)	(-5.9203464e-06 1.0170029e-02 -2.2708569e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4            	(-1.0314804e-05 1.0171477e-02 -1.3527867e-19)	(-1.0314804e-05 1.0171477e-02 -1.3527867e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.401          	(-9.4912792e-06 1.0248244e-02 2.0076487e-19)	(-9.4912792e-06 1.0248244e-02 2.0076487e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40199        	(-1.3390848e-05 1.0145598e-02 -3.4911303e-20)	(-1.3390848e-05 1.0145598e-02 -3.4911303e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40299        	(-1.2174261e-05 1.0207990e-02 1.6337661e-19)	(-1.2174261e-05 1.0207990e-02 1.6337661e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40398        	(-1.4918747e-05 1.0145500e-02 -1.5708216e-19)	(-1.4918747e-05 1.0145500e-02 -1.5708216e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40498        	(-1.2117729e-05 1.0197764e-02 6.9275931e-20)	(-1.2117729e-05 1.0197764e-02 6.9275931e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40597        	(-1.6711272e-05 1.0137430e-02 3.6057417e-19)	(-1.6711272e-05 1.0137430e-02 3.6057417e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40696        	(-1.0385175e-05 1.0194477e-02 -5.8866939e-20)	(-1.0385175e-05 1.0194477e-02 -5.8866939e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40795        	(-1.4126257e-05 1.0146969e-02 -7.4498499e-20)	(-1.4126257e-05 1.0146969e-02 -7.4498499e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40894        	(-1.1667266e-05 1.0193822e-02 1.0881991e-19)	(-1.1667266e-05 1.0193822e-02 1.0881991e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.40992        	(-1.5805132e-05 1.0154177e-02 1.3110156e-19)	(-1.5805132e-05 1.0154177e-02 1.3110156e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.41091        	(-1.4327198e-05 1.0192418e-02 1.6438355e-19)	(-1.4327198e-05 1.0192418e-02 1.6438355e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.41191        	(-1.5629943e-05 1.0174988e-02 4.0749695e-19)	(-1.5629943e-05 1.0174988e-02 4.0749695e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.41291        	(-1.6553332e-05 1.0185784e-02 -3.5057156e-19)	(-1.6553332e-05 1.0185784e-02 -3.5057156e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4139         	(-1.8109370e-05 1.0174951e-02 -1.6398142e-19)	(-1.8109370e-05 1.0174951e-02 -1.6398142e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4149         	(-1.9948496e-05 1.0192767e-02 -3.4837271e-20)	(-1.9948496e-05 1.0192767e-02 -3.4837271e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4159         	(-1.9293932e-05 1.0195142e-02 1.6677976e-19)	(-1.9293932e-05 1.0195142e-02 1.6677976e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4169         	(-1.8810944e-05 1.0187831e-02 -2.9832652e-20)	(-1.8810944e-05 1.0187831e-02 -2.9832652e-20)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
1.4179         	(-1.8473271e-05 1.0200581e-02 3.8868466e-19)	(-1.8473271e-05 1.0200581e-02 3.8868466e-19)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)	(0.0000000e+00 0.0000000e+00 0.0000000e+00)
