time	pressure
0	2.794735049339847
6.6828675577156815	3.161593720290597
15.188335358444704	3.025994295795053
18.22600243013366	2.6906561869271
19.441069258809236	2.322211319948954
26.731470230862698	2.1868559256114697
32.19927095990279	1.6167201329964342
39.48967193195625	1.3809463286171102
46.780072904009714	1.346009344321466
53.46294046172541	1.2107759650630108
61.360874848116666	0.8744617355628215
68.0437424058323	0.6053371429152428
77.15674362089915	0.8043437368134718
88.09234507897933	0.5343650386126875
93.56014580801944	0.26548447612317005
102.67314702308626	0.16323583989587576
114.21628189550425	0.2613359634361423
125.15188335358444	0.22566688866632134
138.51761846901582	0.25645536027493776
148.84568651275822	0.12048989054230219
154.92102065613608	-0.048094276984397055
