time	velocity
1.5903028171078688	0.1923694779116466
2.1643752626076207	0.2204819277108434
4.5363937501832226	0.2706827309236948
5.093366165391501	0.31285140562249
11.149219750046427	0.3349397590361446
17.801131533433008	0.3670682730923695
29.92016728715349	0.4052208835341366
38.43109664937121	0.40923694779116465
49.3677874515092	0.41927710843373495
57.268001446174	0.42530120481927713
69.42856584488808	0.42931726907630524
79.1438259119202	0.44337349397590364
87.66208385854853	0.44136546184738956
94.96379679301145	0.43935742971887554
104.683942582984	0.44939759036144583
116.85183556610872	0.44738955823293175
127.18513958510442	0.45341365461847394
135.69851180879238	0.45542168674698796
143.60361152639754	0.457429718875502
149.6838937257546	0.45943775100401607
