time,posZ
-0.01,0.0
0.0004464519075531113,-0.0017601340835847847
0.01087171057512105,-0.10766457259650895
0.020802999737966628,-0.14418617910956177
0.030684879501995395,-0.14933235107993484
0.04056675926602416,-0.150321861796801
0.05044863903005293,-0.1518806764614109
0.060330518794081696,-0.15407927049630496
0.07021239855811047,-0.1560533065071715
0.08009427832213924,-0.15847919346787623
0.089976158086168,-0.16120774186111905
0.09985803785019677,-0.16312986424108872
0.10973991761422554,-0.16470901667190038
0.1196217973782543,-0.17009191175797905
0.12950367714228306,-0.1876502841462951
0.13938555690631182,-0.1974463654061146
0.1492674366703406,-0.20213486061636074
0.15914931643436936,-0.22638608031399832
0.16903119619839813,-0.24323461323587695
0.1789130759624269,-0.24588855931452452
0.18879495572645566,-0.26024362913807786
0.19867683549048443,-0.2736513368862164
0.2085587152545132,-0.2863139609052464
0.21844059501854196,-0.2911306143536782
0.22832247478257073,-0.3004090337307722
0.2382043545465995,-0.3111369650469579
0.24808623431062826,-0.32410525110330196
0.25796811407465703,-0.33657936198926536
0.2678499938386858,-0.34736561546327255
0.27773187360271456,-0.35997498041370507
0.28761375336674333,-0.3653355053413869
0.2974956331307721,-0.37067137048254395
0.30737751289480086,-0.3734528274185246
0.31725939265882963,-0.3787390049542991
0.3271412724228584,-0.38553963312160777
0.33702315218688716,-0.3949567145201851
0.34690503195091593,-0.3982400067467051
0.3567869117149447,-0.40748913593144004
0.36666879147897347,-0.4143907037936005
0.37655067124300223,-0.4219768153015582
0.386432551007031,-0.4392428084441272
0.39631443077105977,-0.4537664812449
0.40619631053508853,-0.45096116619155774
0.4160781902991173,-0.452324302627777
0.42596007006314607,-0.45190873053381225
0.43584194982717483,-0.4526812190512752
0.4457238295912036,-0.45594589838598937
0.45560570935523237,-0.4597849370823855
0.46548758911926114,-0.4587926287522615
0.4753694688832899,-0.457469541192889
0.48525134864731867,-0.45304725841594123
0.49513322841134744,-0.4491385358397283
0.5050151081753762,-0.43921881086582004
0.514896987939405,-0.43014677912022287
0.5247788677034337,-0.42091524816746173
0.5346607474674625,-0.41306019478577777
0.5445426272314913,-0.4104621533874989
0.55442450699552,-0.4141185177131752
0.5643063867595488,-0.4235350948943271
0.5741882665235776,-0.41962329410546867
0.5840701462876063,-0.4120469854916191
0.5939520260516351,-0.40310584211472883
0.6038339058156639,-0.39426791746113776
0.6137157855796926,-0.3857434758439166
0.6235976653437214,-0.37843167245700265
0.6334795451077502,-0.3704966952445384
0.6433614248717789,-0.3617174784998239
0.6532433046358077,-0.3437673504813554
0.6631251843998365,-0.34085777016320173
0.6730070641638652,-0.33678027838789587
0.682888943927894,-0.33132773526721604
0.6927708236919228,-0.33005996847336533
0.7026527034559515,-0.32765094287132795
0.7125345832199803,-0.3243204520703596
0.7224164629840091,-0.3205424747419287
0.7322983427480378,-0.31384996770583207
0.7421802225120666,-0.3080600089740836
0.7520621022760954,-0.30454131530938966
0.7619439820401241,-0.3010214513933028
0.7718258618041529,-0.299777425145014
0.7817077415681817,-0.3015400397953104
0.7915896213322104,-0.3036062199193191
0.8014715010962392,-0.3021860030000268
0.811353380860268,-0.30506139199776017
0.8212352606242967,-0.3060160082000421
0.8311171403883255,-0.2932901620617271
0.8409990201523543,-0.2859017855476699
0.850880899916383,-0.30978592826838935
0.8607627796804118,-0.31279762880788503
0.8706446594444406,-0.3115249655354806
0.8805265392084693,-0.31618537869530433
0.8904084189724981,-0.3223824690688252
0.9002902987365269,-0.3318059056862341
0.9101721785005557,-0.3422568476280983
0.9200540582645844,-0.3521194212151176
0.9299359380287127,-0.3627564320723751
0.9398178177929635,-0.3668877743309118
0.9496996975572143,-0.3631117644867485
0.9595815773214651,-0.36053892757573797
0.9694634570857159,-0.35701965691625087
0.9793453368499667,-0.35627225541498414
0.9892272166142175,-0.3593286169207855
0.9991090963784683,-0.35683781221260125
1.0089909761427192,-0.35696426148484955
1.01887285590697,-0.352660035537388
1.0287547356712208,-0.34671941006962737
1.0386366154354716,-0.3369888014982011
1.0485184951997224,-0.3368021575430894
1.0584003749639732,-0.3370062128108845
1.068282254728224,-0.33923813221356935
1.0781641344924748,-0.3410672569147052
1.0880460142567256,-0.3436632911831009
1.0979278940209765,-0.3476070692284194
1.1078097737852273,-0.3494611971416766
1.117691653549478,-0.3492430359647976
1.127573533313729,-0.3469875187755709
1.1374554130779797,-0.34715568250554896
1.1473372928422305,-0.3477180353616095
1.1572191726064813,-0.34530004043196266
1.1671010523707321,-0.34485775347914305
1.176982932134983,-0.338957299368493
1.1868648118992338,-0.3313239694424709
1.1967466916634846,-0.32823959215964804
1.2066285714277354,-0.3265740481651524
1.2165104511919862,-0.3227342500678191
1.226392330956237,-0.31898364170883026
1.2362742107204878,-0.310061812698264
1.2461560904847386,-0.29835422241013704
1.2560379702489894,-0.28734818241074744
1.2659198500132403,-0.27840281217532503
1.275801729777491,-0.26545894102374223
1.2856836095417419,-0.2542110681890299
1.2955654893059927,-0.24795810671080787
1.3054473690702435,-0.2620993532751728
1.3153292488344943,-0.26614654816028566
1.3252111285987451,-0.2552377033454399
1.335093008362996,-0.24956147231938985
1.3449748881272467,-0.24662803864413518
1.3548567678914976,-0.2412601897627876
1.3647386476557484,-0.23478515798869845
1.3746205274199992,-0.22729884235506037
1.38450240718425,-0.21996561505344464
1.3943842869485008,-0.21627034984490548
1.4042661667127516,-0.2124275282231503
1.4141480464770024,-0.2128502721914104
1.4240299262412532,-0.2140850148568573
1.433911806005504,-0.21473662003046906
1.4437936857697549,-0.21225645291520132
