0.051813471502590636, -0.013190348525469155
0.051813471502590636, -0.013190348525469155
0.12435233160621784, -0.022198391420911512
0.18652849740932642, -0.025415549597855212
0.26943005181347157, -0.029276139410187654
0.383419689119171, -0.03281501340482572
0.5388601036269431, -0.035067024128686314
0.7150259067357516, -0.03667560321715816
0.9015544041450778, -0.03667560321715816
1.0984455958549222, -0.03699731903485254
1.5647668393782386, -0.038284182305630014
1.7409326424870466, -0.03764075067024127
1.9481865284974096, -0.03764075067024127
2.093264248704663, -0.03764075067024127
2.2694300518134716, -0.03764075067024127
2.435233160621762, -0.03764075067024127
2.5284974093264254, -0.03667560321715816
2.9430051813471505, -0.03635388739946379
3.1088082901554404, -0.03474530831099194
3.316062176165803, -0.03249329758713135
3.4818652849740936, -0.0276675603217158
3.5958549222797926, -0.02155495978552277
3.678756476683938, -0.01640750670241285
3.782383419689119, -0.010938337801608564
3.906735751295337, -0.005469168900804271
4.072538860103627, -0.0025737265415549417
