# phi, y/H
0.23499832703981638; 0.030482017385129234
0.31933463983557187; 0.0780350570513566
0.3809999522011375; 0.1343421169433312
0.43618373882701583; 0.1906218631996559
0.48002007552220244; 0.2439039379434199
0.510883800965537; 0.2912316401155367
0.533664738779217; 0.3503246908437866
0.5467090483246497; 0.40052715316804033
0.5548922135653171; 0.4507091302655569
0.556608192725013; 0.5097134116779449
0.5534486879212275; 0.5598475899130745
0.5438124372639932; 0.6129043271627279
0.5309258639644374; 0.6600476622942089
0.508336121600306; 0.7189495175729104
0.47276898809808315; 0.7689471276297911
0.42586396443764635; 0.8218468114744585
0.3708570336026003; 0.8747123532745636
0.30774819559294486; 0.9275437530301065
0.228435543234071; 0.9803068686965252
