# Theta, y/H
0.0036567397204244783; 0.021747176847707106
0.0027435297271692642; 0.07886668854886159
0.0016433340300810036; 0.12702613991102796
0.0010499642573325411; 0.184180570007892
0.0006706523881172917; 0.23232605401177508
0.0004718070353373557; 0.28645655104021994
0.00034278881502396196; 0.3435830464205156
0.0002655289331835098; 0.39468961038054085
0.0002494360991464795; 0.4487572542967091
0.0002342733875695954; 0.4968189341508893
0.0002502556991850366; 0.5508586433504905
0.00029437787679722675; 0.6048774015126652
0.0003692251200500811; 0.6558792102855628
0.0004938375324956159; 0.7068670517001769
0.0007512324086827949; 0.7638329224602107
0.0011799837478622842; 0.8177888275101091
0.001976253334900369; 0.8687277831707303
0.003104161628130358; 0.9226836882206289
0.004151807219117539; 0.9736715296352425
