#DataThief /Users/chauchat/MODEL1D/TPFM/SHEETFLOW/DATA/SumerFig7.jpg mardi 12-nov.-2013 9:42:19 PM
3.9978, 1.7151
5.6381, 2.9743
6.6724, 4.2765
8.661, 5.8268
10.1334, 7.3527
11.2802, 8.9169
12.3603, 10.878
13.5302, 12.8376
14.139, 14.8723
14.6799, 16.5125
15.0864, 18.3528
15.3134, 20.196
15.5856, 22.3023
15.4118, 26.5928
15.1674, 28.4438
14.6538, 30.4312
14.0947, 31.9575
13.4912, 33.8803
12.663, 35.6091
11.6101, 37.1436
11.1402, 38.2398
