# u/U, y/H
0.19507691462853782; 0.023105277970360216
0.3025446008745136; 0.12929620197554959
0.34697729971650415; 0.17946060227483362
0.3798299023208245; 0.2326178430955309
0.40804222925432954; 0.2857888125424731
0.43393441835242763; 0.3389666463025379
0.45286619394430305; 0.39216507300197034
0.476417652267626; 0.4423912521193569
0.49537002079886894; 0.4985481977745899
0.5143017963907446; 0.5517466244740222
0.5332335719826196; 0.6049450511734545
0.5567850303059423; 0.6551712302908412
0.5826978123434081; 0.7113075830067066
0.6108895463375457; 0.7615200334978482
0.6460828797166411; 0.8176289289612237
0.6928357163940393; 0.8677864649473853
0.7512098351878422; 0.920868198323735
0.8072638161462375; 0.9739567960132072
